N_unmapped	22519	22519	22519
N_multimapping	1	1	1
N_noFeature	17	18	20
N_ambiguous	1	1	0
HHV8GK18_gp01	0	0	0
HHV8_gs01	0	0	0
HHV8GK18_gp38	0	0	0
HHV8GK18_gp39	0	0	0
HHV8GK18_gp62	2	1	1
HHV8GK18_gp63	1	1	0
HHV8GK18_gp64	0	0	0
HHV8GK18_gp65	0	0	0
HHV8GK18_gp79	0	0	0
unassigned_gene_1	0	0	0
HHV8_gs02	0	0	0
HHV8_gs03	0	0	0
HHV8_gs04	0	0	0
HHV8_gs05	0	0	0
HHV8_gs06	0	0	0
HHV8_gs07	0	0	0
HHV8_gs08	0	0	0
HHV8_gs09	0	0	0
HHV8_gs10	0	0	0
unassigned_gene_2	0	0	0
