N_unmapped	320512	320512	320512
N_multimapping	963	963	963
N_noFeature	3066	5432	3092
N_ambiguous	672	4	668
HHV8GK18_gp01	2	0	2
HHV8_gs01	5	1	4
HHV8GK18_gp38	0	0	0
HHV8GK18_gp39	0	0	0
HHV8GK18_gp62	0	0	0
HHV8GK18_gp63	3	0	3
HHV8GK18_gp64	1	0	1
HHV8GK18_gp65	0	0	0
HHV8GK18_gp79	1684	6	1678
unassigned_gene_1	0	0	0
HHV8_gs02	4	0	4
HHV8_gs03	3	0	3
HHV8_gs04	2	0	2
HHV8_gs05	1	0	1
HHV8_gs06	0	0	0
HHV8_gs07	0	0	0
HHV8_gs08	0	0	0
HHV8_gs09	0	0	0
HHV8_gs10	0	0	0
unassigned_gene_2	15	15	0
