N_unmapped	426412	426412	426412
N_multimapping	1011	1011	1011
N_noFeature	6638	9672	6687
N_ambiguous	927	4	922
HHV8GK18_gp01	0	0	0
HHV8_gs01	24	0	24
HHV8GK18_gp38	0	0	0
HHV8GK18_gp39	0	0	0
HHV8GK18_gp62	0	0	0
HHV8GK18_gp63	21	0	21
HHV8GK18_gp64	19	0	19
HHV8GK18_gp65	5	1	4
HHV8GK18_gp79	2006	8	1999
unassigned_gene_1	0	0	0
HHV8_gs02	13	0	13
HHV8_gs03	14	0	14
HHV8_gs04	4	0	4
HHV8_gs05	3	0	3
HHV8_gs06	8	0	8
HHV8_gs07	1	0	1
HHV8_gs08	1	0	1
HHV8_gs09	1	0	1
HHV8_gs10	2	0	2
unassigned_gene_2	37	39	1
