N_unmapped	476227	476227	476227
N_multimapping	214	214	214
N_noFeature	1747	2711	1759
N_ambiguous	285	2	283
HHV8GK18_gp01	1	0	1
HHV8_gs01	24	0	24
HHV8GK18_gp38	0	0	0
HHV8GK18_gp39	0	0	0
HHV8GK18_gp62	0	0	0
HHV8GK18_gp63	3	2	1
HHV8GK18_gp64	4	0	4
HHV8GK18_gp65	2	0	2
HHV8GK18_gp79	642	1	641
unassigned_gene_1	0	0	0
HHV8_gs02	2	0	2
HHV8_gs03	0	0	0
HHV8_gs04	2	0	2
HHV8_gs05	1	0	1
HHV8_gs06	1	0	1
HHV8_gs07	0	0	0
HHV8_gs08	0	0	0
HHV8_gs09	0	0	0
HHV8_gs10	0	0	0
unassigned_gene_2	9	7	2
